Timestamp,fx,fy,fz,mx,my,mz
2.16583,-0.055833,0.095391,-3.10067,-0.100618,0.361282,-0.003577
2.16681,-0.040454,0.133488,-2.8227,-0.103407,0.35914,-0.003151
2.1678,-0.054575,0.196343,-2.5757,-0.105717,0.357221,-0.00275
2.16882,-0.0847,0.285732,-2.28721,-0.10753,0.355037,-0.002949
2.1698,-0.113073,0.349514,-2.18425,-0.109833,0.352857,-0.001701
2.17083,-0.13523,0.37483,-2.27824,-0.111911,0.350743,0.000966
2.17181,-0.144336,0.381849,-2.47666,-0.113461,0.348929,0.004383
2.1728,-0.164376,0.383985,-2.69886,-0.113765,0.347388,0.008292
2.1738,-0.184072,0.39198,-2.99673,-0.113541,0.346529,0.013624
2.1748,-0.233455,0.416052,-3.14403,-0.112748,0.346153,0.019186
2.17583,-0.278005,0.43406,-3.11883,-0.1112,0.346387,0.024124
2.17681,-0.352503,0.459195,-3.01521,-0.108981,0.347207,0.029652
2.17781,-0.426416,0.465805,-2.91828,-0.107214,0.348396,0.034097
2.17881,-0.500563,0.472382,-2.77335,-0.105932,0.349478,0.036018
2.17981,-0.549395,0.482455,-2.77585,-0.10589,0.3504,0.036977
2.18084,-0.610506,0.491305,-2.97136,-0.106336,0.351531,0.038419
2.18181,-0.707166,0.48655,-3.28581,-0.107214,0.352918,0.039117
2.1828,-0.892234,0.464497,-3.57342,-0.108267,0.354718,0.037474
2.18379,-1.12283,0.427654,-3.89665,-0.10945,0.356066,0.034088
2.18482,-1.32729,0.417688,-4.06503,-0.109954,0.356933,0.029231
2.18583,-1.49092,0.429443,-4.01019,-0.10997,0.356536,0.024042
2.18681,-1.60423,0.476749,-3.86088,-0.10955,0.354552,0.021316
2.18782,-1.76835,0.454227,-3.75705,-0.111094,0.353572,0.021653
2.18881,-1.9321,0.493641,-3.70988,-0.117344,0.354914,0.023513
2.18981,-2.11084,0.598943,-3.5499,-0.117993,0.346057,0.02585
2.19083,-2.34624,0.675564,-3.58756,-0.114683,0.332837,0.027785
2.19182,-2.40998,0.696687,-3.67667,-0.110219,0.320772,0.021036
2.19281,-2.57372,0.66194,-3.83688,-0.107649,0.308141,0.011777
